,level_0,index,state,state_location,id,backers_count,parent_id_category,converted_pledged_amount,pledged,name_category,goal,thumb_photo,score,fascia
81,81,81,successful,Piemonte,69363640,38,design,8829,7553.0,Product Design,7000.0,https://ksr-ugc.imgix.net/assets/020/439/403/58aebeb5957719aaa9f8e9fadd0ec549_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1522518007&auto=format&frame=1&q=92&s=30a45e80a3b9576586d2b5314db182a5,0.0,Media
82,82,82,failed,Lombardia,70264563,0,fashion,0,0.0,Accessories,4000.0,https://ksr-ugc.imgix.net/assets/014/021/544/efbb8226d30caf10f10a4b67f7dbaf3c_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1475864458&auto=format&q=92&s=fc161bd23916725a477478cd625212a9,0.0,Media
83,83,83,failed,Abruzzo,70760053,4,food,4,4.0,Farms,55000.0,https://ksr-ugc.imgix.net/assets/012/412/648/6a5f1d1ea72f4e0859f89d065a00ca36_original.jpeg?crop=faces&w=48&h=27&fit=crop&v=1463759976&auto=format&q=92&s=50eebc85de7d1ffa15d07c985f057264,0.0,Alta
84,84,84,successful,Toscana,72184575,6,design,255,228.0,Product Design,27.0,https://ksr-ugc.imgix.net/assets/025/660/664/b0b77f3dcba1fc13f73b8cd1bd3ebb03_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1561927463&auto=format&frame=1&q=92&s=85a90d65ffb328c2dbf293a3825a7c76,66.1010632335656,Bassa
85,85,85,failed,Toscana,72322502,6,fashion,306,260.0,Pet Fashion,1000.0,https://ksr-ugc.imgix.net/assets/019/141/947/6cb8dc2889eff9c543ddfd3507a229ce_original.png?crop=faces&w=48&h=27&fit=crop&v=1510231697&auto=format&q=92&s=18905edf8e5cd8dc52ebe07f889f5f2b,155.842519484215,Bassa
86,86,86,successful,Campania,73025090,76,technology,2872,2706.0,DIY Electronics,2000.0,https://ksr-ugc.imgix.net/assets/014/671/007/cf81c883e3802555ecdeabe0fd1e9dff_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1489152867&auto=format&q=92&s=ebeff9fd61f2b75c81b4c9eac97c79c8,0.0,Bassa
87,87,87,successful,Lombardia,73117631,47,music,3406,2961.0,Punk,2700.0,https://ksr-ugc.imgix.net/assets/023/352/071/923522d7cd7733a56e8c6652d7f05dbf_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1544552029&auto=format&frame=1&q=92&s=4daf802f7ee07679caba6e11e29967b7,24.1969647905465,Bassa
88,88,88,failed,Piemonte,73774280,2,technology,2,2.0,Web,3500.0,https://ksr-ugc.imgix.net/assets/013/904/819/04e9ff51c1339e6eb54391961902ba57_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1476211289&auto=format&q=92&s=92a9461c81b9b017a8cc8fcbc8577d72,18.8795300823584,Media
89,89,89,failed,Umbria,73871573,4,design,48,44.0,Graphic Design,2500.0,https://ksr-ugc.imgix.net/assets/012/299/537/46fa1c4315fc4669b8bbf9540f751a8e_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463752917&auto=format&q=92&s=63a4eb5e5bb69f1d43d7e4422edc45c7,16.0354034335655,Bassa
90,90,90,failed,Veneto,74996471,8,food,326,287.0,Cookbooks,4000.0,https://ksr-ugc.imgix.net/assets/023/352/563/27d6fd1abcc5c3959465026abe5b04ca_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1542884542&auto=format&frame=1&q=92&s=28fcd500d452e9b3514ae69f8a4b692a,139.14586255376,Media
91,91,91,failed,Sardegna,76356581,3,food,56,51.0,Drinks,150000.0,https://ksr-ugc.imgix.net/assets/012/202/036/db1bfd0055784b25370f9ffcda344355_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463741601&auto=format&q=92&s=c27f38e36e24190f91ad82b31aa515e5,84.5940920608922,Alta
92,92,92,failed,Lombardia,78521092,20,technology,1156,1017.0,Apps,11000.0,https://ksr-ugc.imgix.net/assets/023/252/370/2e6f0983b67bf401173e629cf6bead06_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1542298033&auto=format&frame=1&q=92&s=1f7a73a40c5ebdb4d9047a45356debaf,25.5444796424678,Media
93,93,93,successful,Piemonte,78795893,82,publishing,2408,2217.0,Translations,1900.0,https://ksr-ugc.imgix.net/assets/012/364/153/0603c12628858cc68c60e50efe8c5642_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463757008&auto=format&q=92&s=8b12b6b3e850fbb8326c8494752c96b2,62.6660607093375,Bassa
94,94,94,failed,Sardegna,80042654,1,fashion,1,1.0,Apparel,50000.0,https://ksr-ugc.imgix.net/assets/021/275/238/1744d69516663c2768c807687beb5a22_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1526731233&auto=format&frame=1&q=92&s=a2c92456e007e896b2f3b83968a42616,38.5568695432604,Alta
95,95,95,failed,Sicilia,80747209,0,Film & Video,0,0.0,Horror,3000.0,https://ksr-ugc.imgix.net/assets/012/186/602/8db0c8491895ebb590c1e647b7e953c2_original.png?crop=faces&w=48&h=27&fit=crop&v=1463740095&auto=format&q=92&s=5e8aa9da96bd7fbf36a501c963caded2,74.2202519736715,Bassa
96,96,96,failed,Sicilia,80826980,53,technology,3078,2524.0,Gadgets,35000.0,https://ksr-ugc.imgix.net/assets/019/601/022/86263c180006699a83c9504cc3cb5857_original.png?crop=faces&w=48&h=27&fit=crop&v=1513275872&auto=format&q=92&s=198c92decfb53b4b0112e7c4e9450d20,0.0,Alta
97,97,97,failed,Piemonte,81150184,0,photography,0,0.0,Fine Art,25000.0,https://ksr-ugc.imgix.net/assets/012/427/112/7387055fda5c8f969c916f206a724cb4_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1467710911&auto=format&q=92&s=d069deaa83c88faf557bf1c5647bffca,64.2444042131503,Alta
98,98,98,failed,Piemonte,81544205,56,food,3183,2761.0,Cookbooks,25000.0,https://ksr-ugc.imgix.net/assets/023/550/157/fc0ba7d77f814db1a7c9c4e76a6ba465_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1544708749&auto=format&frame=1&q=92&s=0f23f236c35d3bad47697a0e0cde80bc,8.80160817243015,Alta
99,99,99,successful,Toscana,82125164,42,comics,1805,1621.0,Graphic Novels,1500.0,https://ksr-ugc.imgix.net/assets/024/613/587/5f98ada01f42cdd792fe9ee90d0c56a5_original.jpg?ixlib=rb-2.0.0&crop=faces&w=48&h=27&fit=crop&v=1554112249&auto=format&frame=1&q=92&s=26ba5e4b84349a10985a1318272bbb2b,0.0,Bassa
100,100,100,failed,Lombardia,84884607,2,publishing,17,15.0,Translations,15000.0,https://ksr-ugc.imgix.net/assets/012/221/145/53c2aded4a5f1784b2bb332e91e6fc53_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463743499&auto=format&q=92&s=f101354593dcbe35e541e392d8dc8e35,46.4837741710706,Media
101,101,101,successful,Toscana,86618725,258,games,10429,9385.0,Tabletop Games,300.0,https://ksr-ugc.imgix.net/assets/016/259/075/104920161fb2aa2f514396ae1c508450_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1492271628&auto=format&q=92&s=e264566deb37f3db9a1b8cf4468237ec,30.0542584050038,Bassa
102,102,102,failed,Piemonte,87402391,41,photography,1512,1350.0,Places,4500.0,https://ksr-ugc.imgix.net/assets/012/446/537/da89eaa2273d9af954ed90bed90171fb_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463761569&auto=format&q=92&s=0700d44ce9ceae1c50c2b6189b55f4d8,18.1465476808034,Media
103,103,103,failed,Lombardia,87963683,43,games,1694,1418.0,Playing Cards,3560.0,https://ksr-ugc.imgix.net/assets/019/536/965/d93168ef920f3bc479abbf95141b6b6a_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1515187541&auto=format&q=92&s=ddc48b6c728a3212c78862a85bea6d62,0.0,Media
104,104,104,failed,Campania,88241824,1,photography,1,1.0,Photobooks,500.0,https://ksr-ugc.imgix.net/assets/013/257/112/cd2d60bdc8a27f19fd10990782669dc4_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1470682265&auto=format&q=92&s=31e0d0b1a484a114dfff3b786fed2068,16.499323189764,Bassa
105,105,105,failed,Lombardia,90395676,28,art,965,843.0,Painting,7000.0,https://ksr-ugc.imgix.net/assets/023/540/353/8660d5e8ab30329e8278e8caf6ff146e_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1544615329&auto=format&frame=1&q=92&s=59f4db92347b5f35a59980747caac7d4,-1.13000270434034,Media
106,106,106,successful,Piemonte,92272849,472,crafts,30591,27370.17,Art,20000.0,https://ksr-ugc.imgix.net/assets/016/193/377/3bf083b53f21e8cf4d7ef9e64ce11861_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1491764362&auto=format&q=92&s=9d1d1118ca753d8b444dcc47b3f81b22,8.70441068231909,Alta
107,107,107,failed,Piemonte,92745292,3,technology,36,30.0,Web,5000.0,https://ksr-ugc.imgix.net/assets/019/939/641/4bd372b1aa7cabb3d36b002d7788fe55_original.png?crop=faces&w=48&h=27&fit=crop&v=1516641786&auto=format&q=92&s=5f8e76e63467969e7d4f5407e4449512,212.193293429042,Media
108,108,108,successful,Veneto,93473637,107,games,6174,5344.0,Tabletop Games,200.0,https://ksr-ugc.imgix.net/assets/022/133/336/51a8e69edfe07119ea8f7a0ebb658003_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1533661556&auto=format&frame=1&q=92&s=959f203221cb370b55ce9e24cff75d98,53.677253776563,Bassa
109,109,109,successful,Toscana,93605651,4,technology,58,50.0,Software,10.0,https://ksr-ugc.imgix.net/assets/017/958/288/c2d2e553faab4a9592a4b55b52e9dbaa_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1504888600&auto=format&q=92&s=d347ac7438df6d0af7bc0bc7f9c1b63f,-11.0621824174287,Bassa
110,110,110,successful,Friuli Venezia Giulia,94877684,25,games,228,205.0,Video Games,150.0,https://ksr-ugc.imgix.net/assets/024/991/823/29ab203084f1583bf8d49616846ec28b_original.png?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1556814433&auto=format&frame=1&q=92&s=7a6270fb8645f7a4218a4da65a2a8158,86.1443667653849,Bassa
111,111,111,failed,Toscana,95300896,0,Film & Video,0,0.0,Drama,87556.0,https://ksr-ugc.imgix.net/assets/018/491/550/1d30e7862f2320f9bd97f3af38a74604_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1506456924&auto=format&q=92&s=000244b1c0b2fc9708fee66688093ec6,21.6112753066237,Alta
112,112,112,failed,Veneto,95989124,0,art,0,0.0,Sculpture,150.0,https://ksr-ugc.imgix.net/assets/016/557/038/f65c02678196f35779546ba1f9bcbc94_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1494083213&auto=format&q=92&s=ecbb8bf156902f6e1b9e8d4a386bc894,1.66343331223592,Bassa
113,113,113,failed,Campania,96575608,1,crafts,11,10.0,Journalism,3000.0,https://ksr-ugc.imgix.net/assets/015/748/124/5627a71b54284fd7f979ba8f016df671_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1492546274&auto=format&q=92&s=060ed95b882ec065792e5da528579661,38.7047233355505,Bassa
114,114,114,failed,Lombardia,96761109,10,fashion,1445,1317.0,Jewelry,30000.0,https://ksr-ugc.imgix.net/assets/012/751/184/240da2bdfb03ccbc8431d88af66e0b55_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1467192786&auto=format&q=92&s=ea4f64b9c27b07c71e338284a9f76cc3,21.0718535747546,Alta
115,115,115,failed,Lazio,101651950,18,fashion,321,304.0,Ready-to-wear,10000.0,https://ksr-ugc.imgix.net/assets/014/121/924/28fa57cfc8198408c019721356e7ccee_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1476547443&auto=format&q=92&s=f49e682786f78defd821b6523e6609e5,93.0502537630067,Media
116,116,116,successful,Piemonte,102361894,105,technology,7152,6367.0,Camera Equipment,2000.0,https://ksr-ugc.imgix.net/assets/013/204/402/c87fb1eb5f0cd04fd5c359b5344a5fbb_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1474803124&auto=format&q=92&s=c6c1fc64d35a0174f34ecc8435883d7b,155.821624006643,Bassa
117,117,117,failed,Piemonte,102406680,5,theater,695,612.0,Plays,48000.0,https://ksr-ugc.imgix.net/assets/023/188/581/c68c7b3bda018dec8acb10c658c01633_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1541684183&auto=format&frame=1&q=92&s=f2f3720b2799077f0811297f2fd5d1a6,25.5194151922302,Alta
118,118,118,failed,Emilia-Romagna,105374252,1,photography,1,1.0,Nature,4500.0,https://ksr-ugc.imgix.net/assets/012/848/202/106fb4861fb9a4e783a60df170b315be_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1466765471&auto=format&q=92&s=1e29cc0e47ca31486063db302b80ca2e,16.8876136049574,Media
119,119,119,failed,Lazio,106405992,9,fashion,667,588.0,Jewelry,18000.0,https://ksr-ugc.imgix.net/assets/015/625/914/f08585f1c722a9e8b2c97013a7590731_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1495886499&auto=format&q=92&s=7c7090682b864cce57a7854215836ec4,43.1243687843524,Alta
120,120,120,failed,Lombardia,106759784,1,publishing,1,1.0,Poetry,20000.0,https://ksr-ugc.imgix.net/assets/018/153/229/6acbe2256a5d67ab58b437c382b62747_original.jpeg?crop=faces&w=48&h=27&fit=crop&v=1504254499&auto=format&q=92&s=8d585f94ee1cf8233efbb59f5893b8c4,13.0755719293064,Alta
121,121,121,successful,Lazio,108064954,6,Film & Video,455,408.0,Shorts,400.0,https://ksr-ugc.imgix.net/assets/012/389/145/4480d2216b2d3819e0d5ea1e3a69c35e_original.png?crop=faces&w=48&h=27&fit=crop&v=1463758538&auto=format&q=92&s=ddd8f6f0ae172dc90185d65ef78bfa7c,74.8502439179711,Bassa
122,122,122,failed,Piemonte,108585549,15,art,17,15.0,Performance Art,45000.0,https://ksr-ugc.imgix.net/assets/021/668/846/83b27f733c998f4594a80bdced6e4fdf_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1531472849&auto=format&q=92&s=173a3ebaf4861bc547b7b4ff10ec4ef4,30.1989254302295,Alta
123,123,123,successful,Lazio,109847720,8,games,372,332.0,Tabletop Games,150.0,https://ksr-ugc.imgix.net/assets/025/457/141/92d4a148f5ae82067fa374095996bce2_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1560296878&auto=format&frame=1&q=92&s=892300d0dd4b2c057b6f192639eb242e,0.0,Bassa
124,124,124,failed,Lombardia,111446989,1,music,1,1.0,World Music,5000.0,https://ksr-ugc.imgix.net/assets/022/941/041/5bf4e364b6bbea4e9f1cca75ebfa0367_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1540091743&auto=format&frame=1&q=92&s=609868ece28741c10a72137502552296,0.0,Media
125,125,125,failed,Veneto,113636081,0,music,0,0.0,Punk,1000.0,https://ksr-ugc.imgix.net/assets/012/316/216/122af01fad64fef4f0749a560b6aeaef_original.png?crop=faces&w=48&h=27&fit=crop&v=1463755551&auto=format&q=92&s=91ffd132eda3c5db9e9c7f0efc2ae0af,51.8292958354795,Bassa
126,126,126,successful,Liguria,113878847,4343,design,404884,267790.48,Product Design,10000.0,https://ksr-ugc.imgix.net/assets/021/082/231/b7396b81fe2705135e1858357833beaf_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1525359757&auto=format&frame=1&q=92&s=9b896477af09a16fbbf582fa19af132d,84.8815248658159,Media
127,127,127,failed,Lazio,114007678,0,fashion,0,0.0,Jewelry,7000.0,https://ksr-ugc.imgix.net/assets/015/050/294/8dd57303be3e581ea156a28ae5f289d1_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1483461230&auto=format&q=92&s=32613eaff0c06146ed0b3cd0b381c633,0.0,Media
128,128,128,successful,Piemonte,114349856,67,crafts,1268,1183.75,Food,870.0,https://ksr-ugc.imgix.net/assets/016/047/743/3b985f9c6a28a0a3fd5ac79d7ed50e48_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1490777492&auto=format&q=92&s=326ed6a8332cf70af690820b7e01edca,23.1227210075386,Bassa
129,129,129,failed,Toscana,117356110,29,food,1663,1476.0,Drinks,12000.0,https://ksr-ugc.imgix.net/assets/016/361/922/5bd704a1175d88b4e01c964bb9c1f758_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1492934690&auto=format&q=92&s=ed0f28f15ba3cc55505f7166fdbedac9,74.3448615961983,Media
130,130,130,failed,Lombardia,117546513,12,technology,2832,2490.0,Apps,25000.0,https://ksr-ugc.imgix.net/assets/023/822/777/56fded5daf74a2e4c1129b2322cd67fc_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1547811087&auto=format&frame=1&q=92&s=60216adb22fc5c75a5d375f04e324e24,15.830576864997,Alta
131,131,131,failed,Lombardia,117739605,12,fashion,3277,2898.0,Accessories,10000.0,https://ksr-ugc.imgix.net/assets/023/064/836/9ce99b144feabfc38928942af4bba95e_original.jpeg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1540827351&auto=format&frame=1&q=92&s=595f6f717b076928c447f258a5e6c1dc,0.0,Media
132,132,132,failed,Veneto,120256711,181,technology,24289,21980.0,Wearables,45000.0,https://ksr-ugc.imgix.net/assets/013/520/105/76cd77aac9a9d0a64dc21a25f2917ea2_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1473188132&auto=format&q=92&s=5fabc35144c16e441e8ddd05ef026f4e,0.0,Alta
133,133,133,successful,Emilia-Romagna,120849845,98,art,4531,3685.0,Illustration,3200.0,https://ksr-ugc.imgix.net/assets/020/168/494/b5b56b3fdf7ef8a05285a4c47b4165bd_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1518103920&auto=format&q=92&s=47e40febb5e4f1ef403fbc2be8eceda9,0.0,Media
134,134,134,failed,Piemonte,123931641,3,technology,60,52.0,Apps,12000.0,https://ksr-ugc.imgix.net/assets/021/036/320/6c1ae4aa4b7508f0116967acf9b6bd1f_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1524834949&auto=format&frame=1&q=92&s=47b720a6c07cf38530672f29f72fc7f3,25.1051252908959,Media
135,135,135,failed,Piemonte,127093153,1,theater,633,600.0,Musical,20000.0,https://ksr-ugc.imgix.net/assets/014/486/147/c011b77e82f87d5ecd607d800cf9ecdd_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1478960615&auto=format&q=92&s=0ba9965d9652db16ea5514fa503f1552,19.8010989882536,Alta
136,136,136,failed,Veneto,128214876,0,technology,0,0.0,Web,100000.0,https://ksr-ugc.imgix.net/assets/012/182/784/d864d41383554df6340e6b91b93900cc_original.png?crop=faces&w=48&h=27&fit=crop&v=1463739803&auto=format&q=92&s=443866023aa36fe2ec93bf26996fdc8a,4.40585342066672,Alta
137,137,137,failed,Lazio,128359356,8,crafts,207,168.5,Crafts,500.0,https://ksr-ugc.imgix.net/assets/020/211/090/3793218c0724e861cb1690f0ad8a8684_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1518456251&auto=format&q=92&s=dacf92e9c7886c976297088a48c3d4f8,9.7362150386933,Bassa
138,138,138,successful,Lombardia,129551060,4,crafts,11,10.0,Publishing,10.0,https://ksr-ugc.imgix.net/assets/021/441/749/24a937459c8236c16488ce94dd9709d7_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1527901984&auto=format&frame=1&q=92&s=cb5368a9b9a3b6374fe793f1a30edd6e,41.549859280702,Bassa
139,139,139,successful,Lombardia,129724458,42,publishing,915,801.0,Fiction,750.0,https://ksr-ugc.imgix.net/assets/023/402/458/44b31cd4b9f2a42e93c292033ae6af20_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1546963064&auto=format&frame=1&q=92&s=073cc185d71a98af798ebec8e0003053,29.8296532970847,Bassa
140,140,140,successful,Umbria,129865133,120,publishing,4173,3604.0,Art Books,3000.0,https://ksr-ugc.imgix.net/assets/022/453/869/e4eb0d17f6d9f9670f50536f7d34934b_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1538149021&auto=format&frame=1&q=92&s=5cef45ba82cfaf41af9a11ebc402e0b0,11.8892291206068,Bassa
141,141,141,failed,Lombardia,131689219,5,games,114,105.0,Playing Cards,3000.0,https://ksr-ugc.imgix.net/assets/012/314/559/a477e10749f2dce794c2fab277add111_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463755496&auto=format&q=92&s=cc7469e31947cf0c38aa9e758d880636,40.2051026647021,Bassa
142,142,142,failed,Toscana,132810838,2,design,39,36.0,Architecture,40000.0,https://ksr-ugc.imgix.net/assets/012/201/995/478649f7925c4527b9678c366d6ee026_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463741592&auto=format&q=92&s=a3659dd417b640819709a3385078f5b1,11.8684070737074,Alta
143,143,143,successful,Lombardia,132895054,10,games,295,262.0,Video Games,250.0,https://ksr-ugc.imgix.net/assets/025/166/567/ac119d6e3e816d3c50237a8ed9c4ad41_original.png?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1558041095&auto=format&frame=1&q=92&s=c4e1e41e53a52db9aff681a9ddf71c55,46.9913089000697,Bassa
144,144,144,failed,Puglia,133146613,2,art,163,151.0,Painting,4500.0,https://ksr-ugc.imgix.net/assets/012/169/920/c4c3f597341a3e02bd44097a0510f813_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463739342&auto=format&q=92&s=69989ebbc41da9802d31bcb6d4f96552,18.8723868206574,Media
145,145,145,failed,Lombardia,135141564,3,crafts,70,57.0,Journalism,400000.0,https://ksr-ugc.imgix.net/assets/019/854/236/1b70972206f0ecb0b64e98d1816c8bdb_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1515859128&auto=format&q=92&s=40a2b108bd3986f18174f6140069c052,0.422989664115534,Alta
146,146,146,failed,Piemonte,136182927,6,fashion,597,508.0,Apparel,5000.0,https://ksr-ugc.imgix.net/assets/017/813/383/08c67e3f5f079e1549ddca40aa35cfef_original.png?crop=faces&w=48&h=27&fit=crop&v=1502038371&auto=format&q=92&s=e2b399ebcf7cab85e799cdfdacbbeb10,27.7851787964765,Media
147,147,147,failed,Lazio,137260907,0,technology,0,0.0,Web,15000.0,https://ksr-ugc.imgix.net/assets/012/169/560/72c8fd2002237cb80505758a57f54487_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463739307&auto=format&q=92&s=2a2d271cdac4403686bc86670cb31525,47.1670708114789,Media
148,148,148,successful,Piemonte,137786343,86,games,4353,3531.0,Playing Cards,980.0,https://ksr-ugc.imgix.net/assets/020/412/844/0eb098ed19ef67a126d0f669ddd67b86_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1522257813&auto=format&q=92&s=2f4540d8904572c5beb48abe2a6c28f4,-21.9982592027135,Bassa
149,149,149,successful,Lombardia,139411445,336,games,14821,13027.0,Tabletop Games,6000.0,https://ksr-ugc.imgix.net/assets/021/855/668/c149ce594dd384da3d8f7a5336c69b5b_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1542811662&auto=format&frame=1&q=92&s=c9c3f1436877dc412c3eb8750de01c55,0.0,Media
150,150,150,failed,Piemonte,139736736,1,art,1,1.0,Installations,15000.0,https://ksr-ugc.imgix.net/assets/025/203/710/55c0ca399ad575cd812b7be1d766106f_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1558369245&auto=format&frame=1&q=92&s=22a82ed03fe4e427fb84e470742525a7,5.32985284646085,Media
151,151,151,failed,Toscana,142163006,3,crafts,625,560.0,Weaving,10000.0,https://ksr-ugc.imgix.net/assets/012/364/095/867ae1c2b3487d1bf9175dd7cfb698c1_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463756999&auto=format&q=92&s=246570470a57e0ec4e1716b2e48d5eb6,20.9792686149221,Media
152,152,152,failed,Emilia-Romagna,142673055,30,technology,3909,3545.0,DIY Electronics,25000.0,https://ksr-ugc.imgix.net/assets/013/567/875/d05fde0922dc837cb90018bc44e38fd6_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1473754746&auto=format&q=92&s=5bacfd294b8ce77b141a53c9f3c1bda3,22.3239009283721,Alta
153,153,153,failed,Sicilia,143144251,6,photography,188,155.5,Photobooks,5000.0,https://ksr-ugc.imgix.net/assets/020/389/903/5488333652345772a584fcfc2d023ce8_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1519817642&auto=format&q=92&s=f6433572a461a6f5dba7437cae55a705,29.4790109133504,Media
154,154,154,failed,Lombardia,145345683,1,design,11,10.0,Interactive Design,70000.0,https://ksr-ugc.imgix.net/assets/012/192/128/2cee4773999c649da929cf14c08d15a1_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1463740610&auto=format&q=92&s=32257c5a976e59a928409d4c91d60925,27.2251609844712,Alta
155,155,155,successful,Piemonte,145452570,29,photography,2824,2478.0,Photobooks,2000.0,https://ksr-ugc.imgix.net/assets/012/373/383/1056a9ba9f9a1f1f5e7cd7657760b900_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463757614&auto=format&q=92&s=9c9b773a217619c5458e122b3810082c,-10.2819628037819,Bassa
